id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
32,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,32,Poligono_Nave_industrial_079,Zona_0
32,2,2105003,104,20.58,36.12,360.12,32,Poligono_Nave_industrial_079,Zona_0
32,3,2106001,21,12.693872125939095,15.232646551126916,438.3526465511269,32,Poligono_Nave_industrial_079,Zona_0
32,4,Regreso_Poligono_Nave_industrial_079,0,37.15,39.47,477.8226465511269,32,Poligono_Nave_industrial_079,Zona_0
33,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,33,Poligono_Nave_industrial_079,Zona_0
33,2,2105401,88,39.54,36.88,312.88,33,Poligono_Nave_industrial_079,Zona_0
33,3,2107202,25,23.709799433494485,28.451759320193382,416.3317593201934,33,Poligono_Nave_industrial_079,Zona_0
33,4,2107203,9,0.5942747792644838,0.7131297351173805,444.04488905531076,33,Poligono_Nave_industrial_079,Zona_0
33,5,Regreso_Poligono_Nave_industrial_079,0,34.3,33.75,477.79488905531076,33,Poligono_Nave_industrial_079,Zona_0
34,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,34,Poligono_Nave_industrial_079,Zona_0
34,2,2105802,8,66.3,63.1,99.1,34,Poligono_Nave_industrial_079,Zona_0
34,3,2107601,16,15.050046016763018,18.060055220115622,165.16005522011562,34,Poligono_Nave_industrial_079,Zona_0
34,4,2107602,10,6.495828775807365,7.794994530968838,202.95504975108446,34,Poligono_Nave_industrial_079,Zona_0
34,5,2106301,35,10.139325732408292,12.167190878889949,320.1222406299744,34,Poligono_Nave_industrial_079,Zona_0
34,6,2107001,27,19.665021817033917,23.5980261804407,424.72026681041507,34,Poligono_Nave_industrial_079,Zona_0
34,7,Regreso_Poligono_Nave_industrial_079,0,31.14,53.21,477.93026681041505,34,Poligono_Nave_industrial_079,Zona_0
35,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,35,Poligono_Nave_industrial_079,Zona_0
35,2,2106001,119,37.15,39.47,408.47,35,Poligono_Nave_industrial_079,Zona_0
35,3,Regreso_Poligono_Nave_industrial_079,0,37.15,39.47,447.94000000000005,35,Poligono_Nave_industrial_079,Zona_0
36,1,Inicio_Poligono_Nave_industrial_079,0,0.0,12.0,12.0,36,Poligono_Nave_industrial_079,Zona_0
36,2,2107001,20,31.14,53.21,125.21000000000001,36,Poligono_Nave_industrial_079,Zona_0
36,3,2107203,23,16.793646613315683,20.152375935978817,214.36237593597883,36,Poligono_Nave_industrial_079,Zona_0
36,4,Regreso_Poligono_Nave_industrial_079,0,34.3,33.75,248.11237593597883,36,Poligono_Nave_industrial_079,Zona_0
37,1,Inicio_Poligono_Industrial_015,0,0.0,12.0,12.0,37,Poligono_Industrial_015,Zona_1
37,2,2100101,7,106.59,112.9,145.9,37,Poligono_Industrial_015,Zona_1
37,3,2104501,3,4.3320000222808375,5.198400026737005,160.098400026737,37,Poligono_Industrial_015,Zona_1
37,4,2104801,4,5.469030306718086,6.562836368061703,178.66123639479872,37,Poligono_Industrial_015,Zona_1
